,adm1_psgc,adm2_psgc,region,province,date,month_name,month_num,cases,deaths
320,300000000,300800000,Region III (Central Luzon),Bataan,25/10/2020,October,10,8,0
321,300000000,300800000,Region III (Central Luzon),Bataan,1/11/2020,November,11,10,0
322,300000000,300800000,Region III (Central Luzon),Bataan,8/11/2020,November,11,13,0
323,300000000,300800000,Region III (Central Luzon),Bataan,15/11/2020,November,11,8,0
324,300000000,300800000,Region III (Central Luzon),Bataan,22/11/2020,November,11,18,0
325,300000000,300800000,Region III (Central Luzon),Bataan,29/11/2020,November,11,21,0
326,300000000,300800000,Region III (Central Luzon),Bataan,6/12/2020,December,12,22,0
327,300000000,300800000,Region III (Central Luzon),Bataan,13/12/2020,December,12,15,0
328,300000000,300800000,Region III (Central Luzon),Bataan,20/12/2020,December,12,15,0
329,300000000,300800000,Region III (Central Luzon),Bataan,27/12/2020,December,12,28,0
330,200000000,200900000,Region II (Cagayan Valley),Batanes,12/1/2020,January,1,1,0
331,200000000,200900000,Region II (Cagayan Valley),Batanes,19/1/2020,January,1,0,0
332,200000000,200900000,Region II (Cagayan Valley),Batanes,26/1/2020,January,1,0,0
333,200000000,200900000,Region II (Cagayan Valley),Batanes,2/2/2020,February,2,0,0
334,200000000,200900000,Region II (Cagayan Valley),Batanes,9/2/2020,February,2,0,0
335,200000000,200900000,Region II (Cagayan Valley),Batanes,16/2/2020,February,2,0,0
336,200000000,200900000,Region II (Cagayan Valley),Batanes,23/2/2020,February,2,0,0
337,200000000,200900000,Region II (Cagayan Valley),Batanes,1/3/2020,March,3,0,0
338,200000000,200900000,Region II (Cagayan Valley),Batanes,8/3/2020,March,3,4,0
339,200000000,200900000,Region II (Cagayan Valley),Batanes,15/3/2020,March,3,1,0
340,200000000,200900000,Region II (Cagayan Valley),Batanes,22/3/2020,March,3,0,0
341,200000000,200900000,Region II (Cagayan Valley),Batanes,29/3/2020,March,3,0,0
342,200000000,200900000,Region II (Cagayan Valley),Batanes,5/4/2020,April,4,0,0
343,200000000,200900000,Region II (Cagayan Valley),Batanes,12/4/2020,April,4,0,0
344,200000000,200900000,Region II (Cagayan Valley),Batanes,19/4/2020,April,4,0,0
345,200000000,200900000,Region II (Cagayan Valley),Batanes,26/4/2020,April,4,0,0
346,200000000,200900000,Region II (Cagayan Valley),Batanes,3/5/2020,May,5,0,0
347,200000000,200900000,Region II (Cagayan Valley),Batanes,10/5/2020,May,5,0,0
348,200000000,200900000,Region II (Cagayan Valley),Batanes,17/5/2020,May,5,0,0
349,200000000,200900000,Region II (Cagayan Valley),Batanes,24/5/2020,May,5,0,0
350,200000000,200900000,Region II (Cagayan Valley),Batanes,31/5/2020,May,5,0,0
351,200000000,200900000,Region II (Cagayan Valley),Batanes,7/6/2020,June,6,0,0
352,200000000,200900000,Region II (Cagayan Valley),Batanes,14/6/2020,June,6,0,0
353,200000000,200900000,Region II (Cagayan Valley),Batanes,21/6/2020,June,6,0,0
354,200000000,200900000,Region II (Cagayan Valley),Batanes,28/6/2020,June,6,0,0
355,200000000,200900000,Region II (Cagayan Valley),Batanes,5/7/2020,July,7,0,0
356,200000000,200900000,Region II (Cagayan Valley),Batanes,12/7/2020,July,7,0,0
357,200000000,200900000,Region II (Cagayan Valley),Batanes,19/7/2020,July,7,0,0
358,200000000,200900000,Region II (Cagayan Valley),Batanes,26/7/2020,July,7,0,0
359,200000000,200900000,Region II (Cagayan Valley),Batanes,2/8/2020,August,8,0,0
360,200000000,200900000,Region II (Cagayan Valley),Batanes,9/8/2020,August,8,0,0
361,200000000,200900000,Region II (Cagayan Valley),Batanes,16/8/2020,August,8,0,0
362,200000000,200900000,Region II (Cagayan Valley),Batanes,23/8/2020,August,8,0,0
363,200000000,200900000,Region II (Cagayan Valley),Batanes,30/8/2020,August,8,0,0
364,200000000,200900000,Region II (Cagayan Valley),Batanes,6/9/2020,September,9,0,0
365,200000000,200900000,Region II (Cagayan Valley),Batanes,13/9/2020,September,9,0,0
366,200000000,200900000,Region II (Cagayan Valley),Batanes,20/9/2020,September,9,1,0
367,200000000,200900000,Region II (Cagayan Valley),Batanes,27/9/2020,September,9,0,0
368,200000000,200900000,Region II (Cagayan Valley),Batanes,4/10/2020,October,10,1,0
369,200000000,200900000,Region II (Cagayan Valley),Batanes,11/10/2020,October,10,0,0
370,200000000,200900000,Region II (Cagayan Valley),Batanes,18/10/2020,October,10,1,0
371,200000000,200900000,Region II (Cagayan Valley),Batanes,25/10/2020,October,10,1,0
372,200000000,200900000,Region II (Cagayan Valley),Batanes,1/11/2020,November,11,0,0
373,200000000,200900000,Region II (Cagayan Valley),Batanes,8/11/2020,November,11,0,0
374,200000000,200900000,Region II (Cagayan Valley),Batanes,15/11/2020,November,11,0,0
375,200000000,200900000,Region II (Cagayan Valley),Batanes,22/11/2020,November,11,0,0
376,200000000,200900000,Region II (Cagayan Valley),Batanes,29/11/2020,November,11,0,0
377,200000000,200900000,Region II (Cagayan Valley),Batanes,6/12/2020,December,12,0,0
378,200000000,200900000,Region II (Cagayan Valley),Batanes,13/12/2020,December,12,0,0
379,200000000,200900000,Region II (Cagayan Valley),Batanes,20/12/2020,December,12,0,0
380,200000000,200900000,Region II (Cagayan Valley),Batanes,27/12/2020,December,12,0,0
381,400000000,401000000,Region IV-A (CALABARZON),Batangas,12/1/2020,January,1,56,0
382,400000000,401000000,Region IV-A (CALABARZON),Batangas,19/1/2020,January,1,148,0
383,400000000,401000000,Region IV-A (CALABARZON),Batangas,26/1/2020,January,1,104,0
384,400000000,401000000,Region IV-A (CALABARZON),Batangas,2/2/2020,February,2,109,0
385,400000000,401000000,Region IV-A (CALABARZON),Batangas,9/2/2020,February,2,103,0
386,400000000,401000000,Region IV-A (CALABARZON),Batangas,16/2/2020,February,2,90,0
387,400000000,401000000,Region IV-A (CALABARZON),Batangas,23/2/2020,February,2,59,1
388,400000000,401000000,Region IV-A (CALABARZON),Batangas,1/3/2020,March,3,54,0
389,400000000,401000000,Region IV-A (CALABARZON),Batangas,8/3/2020,March,3,47,0
390,400000000,401000000,Region IV-A (CALABARZON),Batangas,15/3/2020,March,3,46,0
391,400000000,401000000,Region IV-A (CALABARZON),Batangas,22/3/2020,March,3,36,0
392,400000000,401000000,Region IV-A (CALABARZON),Batangas,29/3/2020,March,3,6,0
393,400000000,401000000,Region IV-A (CALABARZON),Batangas,5/4/2020,April,4,2,0
394,400000000,401000000,Region IV-A (CALABARZON),Batangas,12/4/2020,April,4,1,0
395,400000000,401000000,Region IV-A (CALABARZON),Batangas,19/4/2020,April,4,4,0
396,400000000,401000000,Region IV-A (CALABARZON),Batangas,26/4/2020,April,4,6,0
397,400000000,401000000,Region IV-A (CALABARZON),Batangas,3/5/2020,May,5,1,0
398,400000000,401000000,Region IV-A (CALABARZON),Batangas,10/5/2020,May,5,0,0
399,400000000,401000000,Region IV-A (CALABARZON),Batangas,17/5/2020,May,5,2,1
400,400000000,401000000,Region IV-A (CALABARZON),Batangas,24/5/2020,May,5,3,0
401,400000000,401000000,Region IV-A (CALABARZON),Batangas,31/5/2020,May,5,0,0
402,400000000,401000000,Region IV-A (CALABARZON),Batangas,7/6/2020,June,6,5,0
403,400000000,401000000,Region IV-A (CALABARZON),Batangas,14/6/2020,June,6,1,0
404,400000000,401000000,Region IV-A (CALABARZON),Batangas,21/6/2020,June,6,6,0
405,400000000,401000000,Region IV-A (CALABARZON),Batangas,28/6/2020,June,6,3,0
406,400000000,401000000,Region IV-A (CALABARZON),Batangas,5/7/2020,July,7,6,0
407,400000000,401000000,Region IV-A (CALABARZON),Batangas,12/7/2020,July,7,7,0
408,400000000,401000000,Region IV-A (CALABARZON),Batangas,19/7/2020,July,7,6,0
409,400000000,401000000,Region IV-A (CALABARZON),Batangas,26/7/2020,July,7,7,0
410,400000000,401000000,Region IV-A (CALABARZON),Batangas,2/8/2020,August,8,9,0
411,400000000,401000000,Region IV-A (CALABARZON),Batangas,9/8/2020,August,8,16,0
412,400000000,401000000,Region IV-A (CALABARZON),Batangas,16/8/2020,August,8,5,1
413,400000000,401000000,Region IV-A (CALABARZON),Batangas,23/8/2020,August,8,6,0
414,400000000,401000000,Region IV-A (CALABARZON),Batangas,30/8/2020,August,8,7,0
415,400000000,401000000,Region IV-A (CALABARZON),Batangas,6/9/2020,September,9,10,0
416,400000000,401000000,Region IV-A (CALABARZON),Batangas,13/9/2020,September,9,9,0
417,400000000,401000000,Region IV-A (CALABARZON),Batangas,20/9/2020,September,9,8,0
418,400000000,401000000,Region IV-A (CALABARZON),Batangas,27/9/2020,September,9,5,0
419,400000000,401000000,Region IV-A (CALABARZON),Batangas,4/10/2020,October,10,11,0
420,400000000,401000000,Region IV-A (CALABARZON),Batangas,11/10/2020,October,10,6,0
421,400000000,401000000,Region IV-A (CALABARZON),Batangas,18/10/2020,October,10,13,0
422,400000000,401000000,Region IV-A (CALABARZON),Batangas,25/10/2020,October,10,7,0
423,400000000,401000000,Region IV-A (CALABARZON),Batangas,1/11/2020,November,11,9,0
424,400000000,401000000,Region IV-A (CALABARZON),Batangas,8/11/2020,November,11,12,1
425,400000000,401000000,Region IV-A (CALABARZON),Batangas,15/11/2020,November,11,12,0
426,400000000,401000000,Region IV-A (CALABARZON),Batangas,22/11/2020,November,11,13,0
427,400000000,401000000,Region IV-A (CALABARZON),Batangas,29/11/2020,November,11,12,0
428,400000000,401000000,Region IV-A (CALABARZON),Batangas,6/12/2020,December,12,10,0
429,400000000,401000000,Region IV-A (CALABARZON),Batangas,13/12/2020,December,12,12,1
430,400000000,401000000,Region IV-A (CALABARZON),Batangas,20/12/2020,December,12,13,0
431,400000000,401000000,Region IV-A (CALABARZON),Batangas,27/12/2020,December,12,12,0
432,300000000,301400000,Region III (Central Luzon),Bulacan,12/1/2020,January,1,143,0
433,300000000,301400000,Region III (Central Luzon),Bulacan,19/1/2020,January,1,226,1
434,300000000,301400000,Region III (Central Luzon),Bulacan,26/1/2020,January,1,175,1
435,300000000,301400000,Region III (Central Luzon),Bulacan,2/2/2020,February,2,212,2
436,300000000,301400000,Region III (Central Luzon),Bulacan,9/2/2020,February,2,225,2
437,300000000,301400000,Region III (Central Luzon),Bulacan,16/2/2020,February,2,142,1
438,300000000,301400000,Region III (Central Luzon),Bulacan,23/2/2020,February,2,120,0
439,300000000,301400000,Region III (Central Luzon),Bulacan,1/3/2020,March,3,124,0
440,300000000,301400000,Region III (Central Luzon),Bulacan,8/3/2020,March,3,95,0
441,300000000,301400000,Region III (Central Luzon),Bulacan,15/3/2020,March,3,108,0
442,300000000,301400000,Region III (Central Luzon),Bulacan,22/3/2020,March,3,46,1
443,300000000,301400000,Region III (Central Luzon),Bulacan,29/3/2020,March,3,28,0
444,300000000,301400000,Region III (Central Luzon),Bulacan,5/4/2020,April,4,16,0
445,300000000,301400000,Region III (Central Luzon),Bulacan,12/4/2020,April,4,17,0
446,300000000,301400000,Region III (Central Luzon),Bulacan,19/4/2020,April,4,10,0
447,300000000,301400000,Region III (Central Luzon),Bulacan,26/4/2020,April,4,15,0
448,300000000,301400000,Region III (Central Luzon),Bulacan,3/5/2020,May,5,7,0
449,300000000,301400000,Region III (Central Luzon),Bulacan,10/5/2020,May,5,15,0
450,300000000,301400000,Region III (Central Luzon),Bulacan,17/5/2020,May,5,9,0
451,300000000,301400000,Region III (Central Luzon),Bulacan,24/5/2020,May,5,10,0
452,300000000,301400000,Region III (Central Luzon),Bulacan,31/5/2020,May,5,10,0
453,300000000,301400000,Region III (Central Luzon),Bulacan,7/6/2020,June,6,9,0
454,300000000,301400000,Region III (Central Luzon),Bulacan,14/6/2020,June,6,10,0
455,300000000,301400000,Region III (Central Luzon),Bulacan,21/6/2020,June,6,17,2
456,300000000,301400000,Region III (Central Luzon),Bulacan,28/6/2020,June,6,28,1
457,300000000,301400000,Region III (Central Luzon),Bulacan,5/7/2020,July,7,36,1
458,300000000,301400000,Region III (Central Luzon),Bulacan,12/7/2020,July,7,55,0
459,300000000,301400000,Region III (Central Luzon),Bulacan,19/7/2020,July,7,55,1
460,300000000,301400000,Region III (Central Luzon),Bulacan,26/7/2020,July,7,63,0
461,300000000,301400000,Region III (Central Luzon),Bulacan,2/8/2020,August,8,67,0
462,300000000,301400000,Region III (Central Luzon),Bulacan,9/8/2020,August,8,76,1
463,300000000,301400000,Region III (Central Luzon),Bulacan,16/8/2020,August,8,94,0
464,300000000,301400000,Region III (Central Luzon),Bulacan,23/8/2020,August,8,76,0
465,300000000,301400000,Region III (Central Luzon),Bulacan,30/8/2020,August,8,74,0
466,300000000,301400000,Region III (Central Luzon),Bulacan,6/9/2020,September,9,94,0
467,300000000,301400000,Region III (Central Luzon),Bulacan,13/9/2020,September,9,97,0
468,300000000,301400000,Region III (Central Luzon),Bulacan,20/9/2020,September,9,71,0
469,300000000,301400000,Region III (Central Luzon),Bulacan,27/9/2020,September,9,60,0
470,300000000,301400000,Region III (Central Luzon),Bulacan,4/10/2020,October,10,38,0
471,300000000,301400000,Region III (Central Luzon),Bulacan,11/10/2020,October,10,60,0
472,300000000,301400000,Region III (Central Luzon),Bulacan,18/10/2020,October,10,52,1
473,300000000,301400000,Region III (Central Luzon),Bulacan,25/10/2020,October,10,37,0
474,300000000,301400000,Region III (Central Luzon),Bulacan,1/11/2020,November,11,43,0
475,300000000,301400000,Region III (Central Luzon),Bulacan,8/11/2020,November,11,47,0
476,300000000,301400000,Region III (Central Luzon),Bulacan,15/11/2020,November,11,44,0
477,300000000,301400000,Region III (Central Luzon),Bulacan,22/11/2020,November,11,42,0
478,300000000,301400000,Region III (Central Luzon),Bulacan,29/11/2020,November,11,38,0
479,300000000,301400000,Region III (Central Luzon),Bulacan,6/12/2020,December,12,68,0
480,300000000,301400000,Region III (Central Luzon),Bulacan,13/12/2020,December,12,48,0
481,300000000,301400000,Region III (Central Luzon),Bulacan,20/12/2020,December,12,52,0
482,300000000,301400000,Region III (Central Luzon),Bulacan,27/12/2020,December,12,52,0
483,200000000,201500000,Region II (Cagayan Valley),Cagayan,12/1/2020,January,1,7,0
484,200000000,201500000,Region II (Cagayan Valley),Cagayan,19/1/2020,January,1,11,0
485,200000000,201500000,Region II (Cagayan Valley),Cagayan,26/1/2020,January,1,12,0
486,200000000,201500000,Region II (Cagayan Valley),Cagayan,2/2/2020,February,2,10,0
487,200000000,201500000,Region II (Cagayan Valley),Cagayan,9/2/2020,February,2,12,0
488,200000000,201500000,Region II (Cagayan Valley),Cagayan,16/2/2020,February,2,13,0
489,200000000,201500000,Region II (Cagayan Valley),Cagayan,23/2/2020,February,2,8,0
490,200000000,201500000,Region II (Cagayan Valley),Cagayan,1/3/2020,March,3,7,0
491,200000000,201500000,Region II (Cagayan Valley),Cagayan,8/3/2020,March,3,2,0
492,200000000,201500000,Region II (Cagayan Valley),Cagayan,15/3/2020,March,3,4,0
493,200000000,201500000,Region II (Cagayan Valley),Cagayan,22/3/2020,March,3,1,0
494,200000000,201500000,Region II (Cagayan Valley),Cagayan,29/3/2020,March,3,0,0
495,200000000,201500000,Region II (Cagayan Valley),Cagayan,5/4/2020,April,4,0,0
496,200000000,201500000,Region II (Cagayan Valley),Cagayan,12/4/2020,April,4,0,0
497,200000000,201500000,Region II (Cagayan Valley),Cagayan,19/4/2020,April,4,0,0
498,200000000,201500000,Region II (Cagayan Valley),Cagayan,26/4/2020,April,4,1,0
499,200000000,201500000,Region II (Cagayan Valley),Cagayan,3/5/2020,May,5,0,0
500,200000000,201500000,Region II (Cagayan Valley),Cagayan,10/5/2020,May,5,1,0
501,200000000,201500000,Region II (Cagayan Valley),Cagayan,17/5/2020,May,5,1,0
502,200000000,201500000,Region II (Cagayan Valley),Cagayan,24/5/2020,May,5,0,0
503,200000000,201500000,Region II (Cagayan Valley),Cagayan,31/5/2020,May,5,0,0
504,200000000,201500000,Region II (Cagayan Valley),Cagayan,7/6/2020,June,6,3,0
505,200000000,201500000,Region II (Cagayan Valley),Cagayan,14/6/2020,June,6,1,0
506,200000000,201500000,Region II (Cagayan Valley),Cagayan,21/6/2020,June,6,2,0
507,200000000,201500000,Region II (Cagayan Valley),Cagayan,28/6/2020,June,6,2,0
508,200000000,201500000,Region II (Cagayan Valley),Cagayan,5/7/2020,July,7,0,0
509,200000000,201500000,Region II (Cagayan Valley),Cagayan,12/7/2020,July,7,2,0
510,200000000,201500000,Region II (Cagayan Valley),Cagayan,19/7/2020,July,7,3,0
511,200000000,201500000,Region II (Cagayan Valley),Cagayan,26/7/2020,July,7,3,0
512,200000000,201500000,Region II (Cagayan Valley),Cagayan,2/8/2020,August,8,1,0
513,200000000,201500000,Region II (Cagayan Valley),Cagayan,9/8/2020,August,8,5,1
514,200000000,201500000,Region II (Cagayan Valley),Cagayan,16/8/2020,August,8,4,0
515,200000000,201500000,Region II (Cagayan Valley),Cagayan,23/8/2020,August,8,0,0
516,200000000,201500000,Region II (Cagayan Valley),Cagayan,30/8/2020,August,8,1,0
517,200000000,201500000,Region II (Cagayan Valley),Cagayan,6/9/2020,September,9,4,0
518,200000000,201500000,Region II (Cagayan Valley),Cagayan,13/9/2020,September,9,3,0
519,200000000,201500000,Region II (Cagayan Valley),Cagayan,20/9/2020,September,9,4,0
520,200000000,201500000,Region II (Cagayan Valley),Cagayan,27/9/2020,September,9,5,0
521,200000000,201500000,Region II (Cagayan Valley),Cagayan,4/10/2020,October,10,7,0
522,200000000,201500000,Region II (Cagayan Valley),Cagayan,11/10/2020,October,10,8,1
523,200000000,201500000,Region II (Cagayan Valley),Cagayan,18/10/2020,October,10,4,0
524,200000000,201500000,Region II (Cagayan Valley),Cagayan,25/10/2020,October,10,3,0
525,200000000,201500000,Region II (Cagayan Valley),Cagayan,1/11/2020,November,11,0,0
526,200000000,201500000,Region II (Cagayan Valley),Cagayan,8/11/2020,November,11,4,0
527,200000000,201500000,Region II (Cagayan Valley),Cagayan,15/11/2020,November,11,5,0
528,200000000,201500000,Region II (Cagayan Valley),Cagayan,22/11/2020,November,11,5,0
529,200000000,201500000,Region II (Cagayan Valley),Cagayan,29/11/2020,November,11,2,0
530,200000000,201500000,Region II (Cagayan Valley),Cagayan,6/12/2020,December,12,4,0
531,200000000,201500000,Region II (Cagayan Valley),Cagayan,13/12/2020,December,12,0,0
532,200000000,201500000,Region II (Cagayan Valley),Cagayan,20/12/2020,December,12,0,0
533,200000000,201500000,Region II (Cagayan Valley),Cagayan,27/12/2020,December,12,0,0
534,500000000,501600000,Region V (Bicol Region),Camarines Norte,12/1/2020,January,1,12,0
